Retail Investor Holding,Pledged Promoter Holdings,Insurance Firms Holding,No. of Shareholders,Total Revenue,Net Income,PBT,Earnings Per Share,EBITDA,Long Term Investments,Reserves & Surplus,Cash and Equivalent,Book Value,Free Cash Flow,Operating Cash Flow
3.25312140098395,0,3.07428530439159,92119,1081.24,-98.47,-98.7,-19.1140103939492,186.02,0,-497.56,76.76,478.73,80.09,154.07
19.6722797735331,0,1.69692302059737,100338,2018.43,456.06,617.58,34.2505348595096,627.15,49.6,2310.19,21.55,2609.8,-853.58,-851.24
,,,,,,,,,,,,,,
22.4959424893884,0,0,90253,4255.83,243.96,352.14,23.4894412236863,407.1,10.55,850.11,742.51,905.47,440.75,442.63
5.02827612439589,0,0.273299338181714,35166,808.2,135.88,180.06,14.7593341913147,238.22,9.4,526.29,374.57,965.57,23.6,118.73
7.38355371911456,0,0,55951,10570.45,172.9,159.08,7.03716523545623,608.42,292.92,1905.33,426.79,2614.91,111.3,329.75
6.55518773294609,0,1.71901465893599,96359,3047.93,407.38,519.79,14.4854153791888,846.09,45.62,1805.2,163.9,1976.47,-171.69,-75.59
17.1962992560735,0,0,341849,5947.5,-114.75,51.7699999999996,-0.567323772578056,644.46,60.11,-4078.93,86.55,-664.14,-1669.91,-1564.09
12.8837210702315,0,0,52673,3206.45,477.49,643.78,50.1415759983852,690.19,0,970.82,577.03,1064.84,408.47,434.71
,,,,,,,,,,,,,,
11.4231434446205,0,0,78480,4706.45,294.61,459.77,12.0318661285101,590.49,145.66,1447.74,12.6,1555.68,701.55,790.79
25.2229131184342,0,0,195128,507.63,89.64,152.68,7.34426508018743,202.72,0,69.4300000000001,289.03,614.53,134.19,161.04
9.69117187779241,0,0,33875,488.42,52.32,77.24,40.2360081819369,96.46,0,90.76,20.52,152.73,16.03,48.24
3.35414261519956,0,0.23209234367502,79135,726.91,70.8400000000001,97.9000000000001,18.498215434019,126.1,0,121.68,307.99,563.49,55.3,121.35
6.30688565833298,0,0.229723973297883,58352,931.24,107.34,131.14,15.3437111368412,164.61,159.33,745.23,363.58,763.92,68.99,88.66
7.52475822972623,0,0,42302,1598.94,282.56,380.62,80.6096193755901,483.63,0.24,1573.76,719.24,1501.72,325.75,364.57
16.2003365458161,0.0129711835288528,0.247950376763535,69729,18678.78,447.370000000002,1539.32,25.2681909200954,2106.63,413.48,4097.23,832.62,6828.69,4436.95,4770.99
25.5266903094542,0,0,263467,454.91,-24.1,-18,-0.896312083579475,48.94,50.62,790.49,572.77,1943.07,42.51,56.56
10.8161615054755,0,13.2270043571946,192455,2233.04,619.57,833.6,62.7236219061336,1014.46,0,3133.59,1536.84,3232.37,465.82,805.53
5.27821331363328,0,0,24099,1096.5,-6.20000000000012,-9.67000000000012,-3.27508376753071,152.25,3.62,335.26,342.83,825.23,108.27,149.29
20.453586935814,2.90315819096084,0,216385,3264.42,549.460000000001,704.360000000001,21.8942229307904,882.10000,18.99,1695.65,271.04,2173.28,161.14,432.48
18.8484095325064,0,0,180085,4883.01,275.47,376.63,6.88244846970643,864.89,122.3,1893.23,429.27,2085.46,182.81,638.48
6.65051080993383,0,1.59701780612329,18563,20361.68,323.680000000002,854.260000000002,159.98351133855,2426.11,672.9,2858.05,1705.82,4663.32,234.32,1214.61
,,,,,,,,,,,,,,
7.63031624076427,0,0,24856,1319.61,116.89,158.21,26.0272697730892,252.88,0,683.46,19.74,722.52,-70.69,172.1
16.898752193428,0,0,204124,494.43,225.22,266.75,44.1621966380925,289,606.63,1150.39,1024.54,1418.23,-205.51,-184.43
7.98811679333789,0,0,45642,1964.86,271.39,362.11,97.8422712933754,392.69,0,960.01,261.43,1002.79,322.43,388.54
22.3663627959161,0,1.45515658354028,65537,1026.83,176.8,233.28,106.509989347796,264.12,0,675.98,468.91,703.71,194.68,247.26
10.7322225030022,0,0.225334269756901,210335,2089.12,221.84,299.15,20.1625512076676,379.24,1.46,614.64,229.92,1043.48,161.41,307.29
28.0455561687423,0,0,470104,10030.12,1201.59,1561.66,27.7977569070855,1658.36,6146.01,8269.45,17003.88,16133.86,7054.15,7088.5
5.81286580459596,0,1.1800824165473,355715,32155.32,-567.519999999998,-918.929999999998,-3.23804261517523,796.87000,25.49,2149.05,52.09,4248.1,-3716,-2802
2.28335523055142,0,7.40600386980764,26344,1034.52,-99.4199999999999,-128.73,-6.38389004606616,95.440000,198.44,-257.97,11.01,481.23,79.21,129.24
8.90750942880599,0,8.50512194103069,531174,15713.08,922.41,1137.55,4.42398612847905,1188.74,1660.95,3481.87,2046.97,5566.89,514.28,657.21
11.9832918330474,1.55626072301596,0,95039,258.37,-151.14,-151.14,-5.76765649507841,-129.57,0,-1134.91,15.74,-168.25,-157.9,-151.9
3.65243996275684,0,0,37793,9605.64,365.39,482.58,24.77724282905,722.86,93.31,1387.43,1088.28,1832.83,571.09,639.57
6.80925986666667,0,2.7724466,179386,30021.59,-789.280000000001,-1112.35,-5.26186666666668,-903.9700,82.1,-50.26,253.65,99.7399999999998,1703.12,1703.54
7.01184324891353,0,5.95007063289875,317007,7277.73,1578.5,2228.56,7.88500924122085,2235.54,249.56,11184.58,1427.4,13187.74,2150.08,2160.91
20.9455550555556,0,7.08889922222222,530607,7012.36,221.799999999999,287.099999999999,1.23222222222222,307.79999,18.06,1457.19,5704.68,1797.31,425.46,430.58
13.8334164504147,0,0.42395443244368,57213,187.97,153.98,167.4,30.4336592872191,168.23,14835.91,13883.35,21.93,14240.85,85.69,85.88
4.89059969759563,10.5434235485235,1.57659924256256,77795,2190.4,62.2699999999997,75.1799999999997,6.56538984366557,755.76,114.27,1400,204.15,2427.74,571.06,612.84
12.2986246262509,0,0.501303970454563,52624,1024.21,68.8300000000001,100.99,5.61293828348878,206.83,0,718.12,71.99,730.38,134.08,154.64
3.26256006927896,0,0.271094201724932,30674,631.18,41.9300000000001,58.3600000000001,2.98682496406826,148.2,226.55,1792,130.57,2772.25,269.69,286.15
9.24589282291034,0,0,200213,1.82,0.01,0.01,0.0000723447875716,0.05,0,-224.85,84.39,84.56,67.09,67.09
25.9747307128631,0,0.00415466418248492,207586,1330.41,81.05,113.1,4.42425989664907,138.08,39.81,666.95,427.46,802.51,216.42,225.09
10.9141267430623,0,0,104528,150.76,61.02,83.4,1.8722460353309,87.59,0,140.94,229.49,162.67,73.27,73.85
4.27051265442663,0,0,74877,8443.48,392.84,664.98,10.36,1061.31,8.7,3000.5,463.4,4908,205,539.3
13.9062116809117,0,0.0015954415954416,79344,3880.33,223.4,335.62,6.46826909308715,424.53,0.01,1312.49,335.63,2045.49,82.77,441.55
4.8269288939705,0,1.299252776275,104398,7624.08,929.9,1207.03,55.2763320100272,1266.04,2044.82,4706.86,6968.63,8923.03,6783.98,6791.7
20.3389049256474,0,0,105331,4977.32,511.81,978.520000000001,161.512693661944,1275.9,197.08,2905.85,1042.53,4808.4,573.17,1102.43
12.0094544712907,0,0,43557,851.64,100.6,132.22,26.2013538885472,141.97,1.02,418.21,85.93,433.87,61.17,118.85
9.97244477146228,0,0.672167507467122,73788,2119.52,119.74,161.9,5.6431753758558,225.78,0,434.44,257.55,455.66,391.37,427.28
3.66511008115372,0,0,119148,3612.46,384.22,551.14,3.504569986809,627.57,3705.17,1327.97,3378.71,3396.34,1993.96,2043.94
12.656004,0,0.029424,62183,826.4,93.3,127.09,37.32,148.31,0,451.17,352.35,456.17,97.07,104.78
5.30900897122725,0.491613356886322,0,19825,4916.18,77.5000000000003,88.5300000000003,45.3302024493636,129.14,9.05,388.38,349.63,656.03,293.05,303.33
12.329929274024,4.77594981919851,4.60848920627112,181498,4551,206.76,310.66,6.67188846166881,828.27,379.13,3846.58,41.96,5774.19,881,1046.35
21.9372661824305,44.1698249221008,0.276861960452281,151462,5841.16,400.31,588.32,41.1075311344336,987.98,0.08,2271.57,695.51,2799.6,1010.96,1247.5
6.76205105230073,0,0,93434,2557.77,271.78,344.16,16.7734704032846,387.93,0,620.8,468.41,963.82,268.88,325.8
0.0903614457831325,0,0,,1824.99,-427.07,-425.49,-6.43177710843373,1012.6,0,-1897.94,633.73,7727.89,1993.31,2045.7
1.29657133194147,0,1.04110818786042,128880,7876.71,-2732.91,-3404.26,-11.4979821723069,-3302.13,32022.77,-524.759999999999,8339.45,8363.02,-6293.91,-5847.68
14.0124391051412,0,0.449577838642777,48262,13734.95,369.550000000001,2124.3,52.9339639668031,2487.81,3191.61,5366.99,2973.58,7271.06,1401.65,1663.24
5.81461418811499,0,0,64064,489.16,100.14,134.04,12.0870906383697,141.66,375.02,265.89,679.87,1380.54,-225.58,-222.93
0,0,0,26,,,,,,,,,,,
12.536699652807,0,0.0418065820084323,109420,6389.18,835.87,1132.83,48.7569980435257,1665.88,240.96,4725.57,671.32,4741.52,1256.78,1784.27
12.8379065662933,0,0,91322,3616.8,68.8999999999999,87.1099999999999,16.5346772258219,197.89,0,1560.6,5.36,2214.24,-353.13,-300.99
7.01835696468087,0,0.0614569696678446,95172,3226.63,590.14,1066.85,6.57923430549181,1106.6,5801.66,4889,2074.95,9676.05,962.93,969.29
,,,,,,,,,,,,,,
9.13313411009371,10.6349717906133,0,105101,824.7,214.16,254.64,33.7856800903114,304.37,1511.3,1191.92,61.53,1264.28,135.16,139.13
3.33267787785931,0,1.37450630588901,62454,5903.16,497.38,744.14,19.3880727724361,1533.46,40.65,2411.67,1482.47,3052.68,-2.36000000000001,185.76
22.3269710962887,0,0.671735932957072,89756,1024.6,73.37,67.87,50.1932615016248,128.6,0,389.29,292.95,530.47,77.63,156.71
,,,,,,,,,,,,,,
1.80242955190187,0,0,1703,739.85,62.85,70.31,1.22386920375737,137.98,640.61,555.43,24.41,679.95,-131.35,-131.04
5.26161593040067,0,0,73100,5629.54,171.23,156.54,3.40176341789353,666.14,570.73,738.18,705,1526.66,1051.06,1280.59
14.5728019529002,0,0.594537604349913,98307,1043.26,143.03,177.27,10.0777378434293,244.9,0,1579.7,1350.59,1643.77,205.51,233.5
5.64852505456911,0,0.03084307141666,267623,8618.68,-6.30999999999975,39.3500000000003,-0.067512095820426,669.73,0,195.4,1096.62,2826.53,580.75,628.91
5.58323247790393,0,8.78348242017758,97539,2006.09,432.38,592.55,17.6372969986142,653.27,178.1,2151.67,3473.99,2480.13,435.87,515.65
0.0697622828287634,0,0.419076911633396,,1626.47,-470.13,-507.07,-7.58,982.29,,,,,,
22.4021412209074,0,0,187058,14719.9,580.17,1276.43,17.25,2553.49,14.55,5414.56,1799.84,5705,742.01,1822.55
1.8985908665652,4.66286721949487,0,12795,1724.29,44.2100000000001,62.4200000000001,2.20476760422901,141.02,10.51,398.03,34.37,420.44,87.09,97.88
10.7552535860604,35.6990754124184,0,141716,5239.29,-285.38,-340.04,-17.7962085308057,-218.56,0,645.84,290.95,657.78,184.53,200.98
10.9097061791231,0,0,126556,247.74,46.06,64.83,16.0155267854818,84.39,0.01,126.02,190.91,476.74,-14.22,8.61
9.09070778326778,0,0,19903,1249.49,100.78,133.92,77.4880642392814,183.22,40.22,784.27,444.46,904.22,253.34,268
2.94164295709874,0,0.0105924587409721,44971,726.93,102.44,132.07,3.16852033354312,155.1,28.17,605.25,384.37,637.58,173.81,187.26
10.5400132863455,0,0,81190,3068.52,461.46,630.87,30.1727459340172,670.59,1062.11,3274.82,562.72,3414.51,59.46,114.37
5.5407768788313,0,0,6140,8499.91,605.95,1613.94,939.076637921214,2064.82,645.79,3376.34,359.23,7135.08,592.29,1807
9.43884201338376,0,0,1299,191.02,18.7,24.92,37.029702970297,25.59,0,19.85,15.93,24.9,15.47,15.68
12.2648675043743,0,0,107745,4193.14,360.07,509.66,26.4280035990879,553.64,118.54,1747.59,1177.17,1989.55,306.66,382.62
17.6379789846619,0,6.14033644506881,148793,7817.89,450.11,534.92,11.2957435768085,755.12,4330.67,8855.26,247.81,9241.78,1698.2,1786.61
15.7254630550837,0,0.246125015469222,127141,468.54,9.23999999999998,16.71,3.16170374702441,53.09,12.18,284.15,478.39,778.98,64.23,67.41
20.0541120288793,0,0,68911,4734.15,338.070000000001,452.400000000001,14.7419963198783,561.42000,23.64,1632.82,254.25,1656.64,148.99,298.2
7.71528783835801,0,0,253726,1885.98,351.57,470.94,32.6116750668685,591.88,0.08,750.79,115.6,752.75,320.12,388.11
23.1752538258853,0,0.000727513679803478,41797,1069.24,158.4,208.07,74.5407748273545,239.04,228,789.23,296.34,811.11,206.53,230.08
10.5480846985759,0,0,180356,694.67,72.3299999999999,81.7599999999999,0.271866793465168,160.48,456.69,344.31,178.16,2887.91,72.44,154.95
14.2404118545985,0,0,85577,1084.83,242.28,313.62,32.0295071239478,352.18,0.66,952.01,470.12,1203.36,195.29,265.77
6.06058491695154,25.787505363671,2.00210856000255,62284,13226.1,671.02,945.25,44.200623244465,1850.41,1.13,3016.11,591.86,3858.94,669.85,931
20.438138853456,0,0,94018,292.9,8.07999999999997,10.88,0.984396619148287,31.7,0,62.9,137.3,740.72,48.92,208.71
2.54952613711348,22.9357300572581,0,29807,316.73,-139.08,-248.28,-6.78360056661502,21.16,4.49,184.12,45.77,1535.21,11.88,60.17
8.92140238580415,0,0.00913341386946529,33871,1994.01,49.2799999999998,78.0399999999999,4.16754292117822,209.15,54.29,675.67,18.42,745.62,-133.26,215.94
9.76033314818683,0,0,19317,1101.56,163.89,215.37,385.737889350725,245.54,44.5,723.04,138.8,727.29,139.75,170.19
15.8137824065843,0,1.5323367012302,81474,2496.94,165.75,234.7,22.5694828592778,424.52,2040.98,5066.98,408.41,5374.65,263.66,421.17
10.3553723204559,0,0,30611,2661.33,376.51,487.29,72.4142361260701,659.44,1091.63,2571.67,508.18,2588.48,178.26,309.83
18.5491647280143,14.8426703899538,0,89709,4105.98,638.380000000001,970.570000000001,46.784691564574,1262.96,277.48,1793.64,60.22,2108.01,917.24,968.78
13.2968372353713,0,0,63444,1245.87,182.27,234.79,13.701634965051,301.15,0,1060.69,120.35,1087.3,16.22,170.84
7.17941814027668,0,1.284802816352,148329,1927.57,199.45,234.63,5.43151702060695,309.45,0,887.76,193.83,1390.7,376.26,402.16
11.7929134284764,0,8.83390606605197,181910,3907.09,696.09,712.76,14.9439991295817,1362.74,354.21,7179.96,1035.9,8167.53,1143.49,1340.22
18.2820871710526,0,0,39767,1474.61,105.01,139.25,17.2713815789474,165.48,0,157.76,9.8,304.26,64.54,114.79
9.47393886774877,0,0,49579,4225.64,790.880000000001,1040.45,180.622240054238,1246.69,159.82,2387.32,634.5,2641.8,711.3,911.36
15.4757103773585,0,2.49454213836478,105899,1484.25,-39.3500000000002,-346.92,-1.2374213836478,-250.75,298.9,3971.24,267.16,4034.84,143.99,156.17
4.35023332897284,0,1.41439035946782,76494,718.95,80.22,106.84,15.6248919604555,132.66,0,240.84,88.26,408.78,-10.31,47.77
8.50353375785796,23.9999994115675,0.00131294002798879,35784,1661.55,33.0999999999999,43.4299999999999,12.1731974583834,132.47,0,605.12,122.27,721.85,293.15,321.22
10.3202945321728,0,2.52114900015785,289959,522.93,-173.92,-173.92,-5.26454848795286,35.749999,0,-506.76,340.38,673.47,-6.3,28.72
7.37028558679161,0,0.00904110268233428,116739,4621.92,513.86,603.82,25.4777133224255,674.25,518.65,3230.02,8027.91,3431.71,26.31,68.21
2.45864280653752,0,0,47406,299.49,-3.54,-3.14,-1.17999528001888,79.06,0,118.15,86.1,282.94,79.82,89.85
10.6483759429522,0,4.37911541581017,136376,4800.08,405.38,556.06,34.444708357968,973.35,15.15,1947.05,833.1,2107.35,741.43,1031.83
,,,,,,,,,,,,,,
9.41918479934412,0,0,13778,692.34,59.2899999999998,80.5299999999998,38.5174579127422,93.989999,0,234.51,83.26,259.22,61.94,72.38
19.1511576722929,0,0,110185,3111.77,239.95,370.21,13.8042749811691,673.06,113.89,1877.36,546.3,2575.36,-698.09,475.2
5.55992418173345,0,1.10541186911924,68090,11465.48,-631.9,-605.97,-43.9432926377461,451.75,376.25,1710.23,745.23,3056.09,-301.44,473.71
8.93783633872587,0,0.367870142965093,120535,148.19,-337.67,-446.37,-31.391717884592,87.94,0.09,-221.28,77.78,632.96,-191,-130.83
17.0508956265971,0.210007707749782,3.73971537056863,70521,2927.12,326.12,438.57,34.3236208039369,663.16,15.15,2389.24,48.63,2484.25,509.11,621.03
7.19912467722273,0,5.89512393456437,58802,3106.1,239.1,331.1,7.57550521253373,608.6,14.9,1545.5,241.4,1731.4,346.4,522.4
16.8516646285149,0,2.04283515417025,80763,3568.37,918.52,942.68,62.4975326429719,1885.25,0.65,7482.54,4098.59,7704.27,668.11,1534.17
6.47335432673277,0,0.297107222167933,88311,306.29,52.26,60.69,26.0161792159303,71.87,0,145.88,5.34,165.97,3.35,24.32
15.4753600444442,0,0.122262030036314,72450,1725.42,133.14,206.42,10.7979878467893,327.87,0.61,870.62,36.81,933.4,71.42,229.02
31.0197823700726,0,0,270565,1662.06,4.30999999999993,75.1999999999999,0.0951222178588599,320.34,144.05,-2403.36,198.21,3493.71,853.35,853.44
3.44817683982138,0.857891131711248,1.32333180830791,25384,558.32,-90.4600000000001,-111.54,-29.211407600404,94.499999,0,-182.12,245.49,247.71,53.6,67.93
5.77969783916615,0,0,35803,2441.55,229.18,309.46,25.4022104401001,496.12,0,1502.39,343.54,1614.61,15.17,246.37
6.78792605386831,0,0,16134,273.31,0.119999999999997,0.119999999999997,0.0050238279111192,30.77,0.14,115.8,8.04,182.12,-34.3,-14.94
10.6569461969409,0,2.57486443442132,218505,10848.85,265.35,145.63,2.98077191991666,405.51,13050.98,3574.48,4760.21,7676.99999999999,3388.76,3458.03
9.49686754105355,0,0.00785553408718584,70851,199.93,-71.75,-77.79,-4.65547037160649,-59.83,558.05,553.62,135.5,1673.08,-71.74,-68.02
2.16037202749541,0,0,16076,684.53,-56.3800000000001,-76.9400000000001,-9.16767547547541,51.419999,0,268.44,187.3,611.99,102.36,113.34
15.0260965616049,0,6.8735541386606,127059,1369.14,-17.9399999999998,-30.7599999999998,-4.64807106605293,53.730000,798.59,3456.48,1109.68,3495.08,427.37,728.68
11.9791345546324,0,3.42418471149807,112073,2479.34,228.57,303.51,11.753430037781,374.35,3.18,1483.41,335.43,1591.49,48.3,216.79
14.7437479746604,22.7114287878686,1.42964490592686,996476,3594.43,267.12,391.59,0.390129629273195,1450.12,111.83,-597.76,305.92,10312.47,761.34,812.93
13.0712050177395,0,0.000158388241256969,27969,630.78,72.3599999999999,107.79,22.9219462747085,123.74,0,419.1,231.36,450.67,69.82,76.5
10.7763233945492,0,0,64272,4014.56,558.909999999999,749.359999999999,23.7440102143383,844.9,0,3572.42,180.75,3693.39,342.31,383.73
25.9586242648431,0,1.26368893723795,164264,3647.83,-297.04,-464.56,-45.2484610682913,125.66,392.66,1553.12,659.87,2179.28,681.23,701.83
12.9344926019562,0,1.58964040741048,33361,1152.77,310.8,417.31,201.270308355438,452.38,2.7,925,905.26,940.44,239.8,286.17
6.55281725034075,0,4.53552239551117,75060,2405,52.8000000000001,84.0000000000001,2.26462818076759,216.4,180.5,612.2,499.4,1146.6,-49.5,85.5
28.0934210233508,1.22074210193715,3.15819998243708,3478964,8419.88,228.629999999999,439.029999999999,0.815043466920822,4060.83,4.29,1442.53,346.49,13813.85,4014.66,4148.62
8.93512401356979,0,0,10440,860.6,73.3,98.5,33.3511691564019,136.7,0,563.6,128.9,585.7,139.7,166
0.312031611834132,0,3.59077443673531,7008,763.28,40.3100000000001,14.8800000000001,1.53564613349181,83.100000,0.01,704.05,64.46,1001.75,-270.62,145.23
13.7276369889201,0,0,67883,5670.5,336.06,443.97,80.5075549377952,839.78,0,2050.9,541.09,2084.88,533.55,691.61
7.39922294672117,12.153563746523,0,18876,92.81,75.2,87.69,67.9418594765387,87.72,13545.98,12591.16,1.1,12602.23,67.22,67.25
14.1933340357814,0,0.0185845208293821,96198,551.45,37.54,22.52,3.91059633005327,78.34,0,86.4200000000001,254.89,1134.2,75.13,157.65
3.27529313226585,0,0,10958,1207.15,73.7799999999997,95.9699999999997,6.11359436177113,168.45,0.01,561.41,125.13,573.94,163.13,213.04
5.47411643782919,0,0,13936,6250.27,84.3299999999991,169.959999999999,32.3764324450165,278.16999,96.81,620.84,487.93,715.55,352.78,379.31
8.54712367052247,0,0,38538,2847.99,147.139999999999,174.249999999999,19.1182807190274,293.75999,149.98,1133.62,39.51,1178.34,149.46,304.72
7.9444872025854,0,4.09478416950941,101586,2163.13,314.95,391.22,13.8981364167818,553.1,0,896.56,431.65,1493.89,390.99,439.45
9.30506529884455,0,0.0325501208175571,38446,1389.01,34.3999999999999,48.0699999999999,16.2279460326445,84.129999,0,64.7,58.94,222.18,-4.57000000000001,73.52
3.28280773961352,6.46606632748435,4.17426866667653,26633,1973.2,-267.16,-346.87,-26.4113359375184,268.39,0.01,-875.67,169.9,119.73,-86.66,-2.95
11.0596278122816,0,0.0597861203599662,53582,1430.24,301.35,387.72,17.737782702644,428.96,265.36,1717.25,556.42,1733.96,144.54,207.08
16.6506527873268,0,0.285392235214064,234751,8420.81,375.299999999999,518.359999999999,6.80275684757381,874.42999,645.15,2781.74,1520.32,3333.43,4988.39,5220.58
18.7962857580765,0,0.0853393466944471,68640,1674.45,142.71,194.34,10.202865291443,270.32,34.79,789.54,378.81,989.71,135.54,161.02
2.07178586488821,10.519657573785,3.32028355379784,11502,324.41,-68.62,-78.05,-2.80933606815772,71.65,0.36,171.42,110.83,1397.69,-1468.11,302.48
8.98132203442472,0,0,111277,1363.46,-225.06,-208.73,-3.88549455488319,-124.78,1420.32,476.13,2032.09,5612.46,891.49,925.37
7.70553985079068,7.60541406468177,0,183512,273.71,-127.06,-218.74,-1.60760562497666,79.27,4.63,23.09,142.05,1534.97,-29.43,41.01
6.19322576234324,0,0.552083884035974,63388,1570.2,97.36,148.76,47.2049503331049,448.49,2.25,675.79,46.66,969.43,263.1,362.38
,,,,,,,,,,,,,,
3.7061410102822,0,0,82139,388.6,84.27,112.13,8.26452542198471,177.83,0.04,302.9,221.87,359.23,97.5,129.64
7.46084459358131,0,0,62118,1847.29,-13.0800000000002,2.46999999999984,-0.656026160063299,357.18,17.46,-151.86,461.99,90.8299999999999,261.49,382.07
21.4189190064795,0,0.0779697624190065,195469,2162.57,280.41,369.01,30.0869098712446,445.12,17.3,820.22,9.78,913.4,66.72,154.85
21.7002326831472,31.7708254232262,0.00133104119917229,165270,3825.9,686.06,416.99,57.0803869567347,912.09,0.45,3244.92,291.79,3760.25,-453.05,-287.32
,,,,,,,,,,,,,,
6.59882632723398,71.1790554137498,1.81520324655543,65769,507.05,113.15,152.47,21.408764638503,183.62,21.1,304.69,120.22,427.27,87.78,116.04
17.6848914129851,0,0.0707063055363758,37561,5477.52,247.84,355.81,33.7061949685235,521.06,16.74,2009.65,222.66,2099.28,-15.44,227.82
14.9665631554037,1.35869302182806,0.00773646023152136,108128,1089.6,72.9699999999999,100.89,1.83261619071072,143.8,0.47,388.99,41.18,580,182.14,214.75
16.3612730039824,0,0.00100317540365246,92076,2305.94,98.14,131.91,9.36467913645483,201.33,0,446.46,290.52,846.1,221.6,252.48
23.2199717108929,0,5.07270303116634,192756,1517.13,-18.7799999999998,-13.7899999999998,-0.812259864594369,53.570000,0.06,701.68,280.79,782.51,97.84,146.8
11.9418966118493,0,0.9661510081651,57147,8914.87,842.910000000002,1142.2,116.727967625538,1827,205.3,4913.3,659.04,5556.62,251.12,1406.16
8.26175675675676,0,0,54525,219.36,49.58,63.99,4.46666666666667,76.47,161.4,587.36,304.12,665.76,37.01,83.28
14.5656405429189,0,4.30779984381741,141236,7659.72,432.04,483.89,106.808162512955,1002.28,210.09,2708.81,43.12,3339.53,718.18,1357.66
6.04652221156818,0,0,24377,3527.59,63.2400000000003,98.9100000000003,14.5149753507075,234.96,2.25,480.27,380.7,695.88,198.62,291.92
14.2078212942973,0,0,33640,1643.75,230.84,299.46,79.2949877282384,318.27,5.07,1460.62,817.67,1521.34,116.18,116.89
10.2216581081081,0,1.32680472972973,218570,1321.92,168.52,237.75,11.3864864864865,309.44,0.01,832.19,306.81,984.48,130.35,185.44
6.28123234591865,0,0,113754,781.22,221.96,330.12,4.59126347264131,469.88,289.98,326.85,725.37,2239.18,342.4,387.88
12.3603100158058,0,1.96875499608903,167810,3022.36,608.67,808.13,46.2724795023034,926.22,0.09,2970.39,2208.93,4033.45,736.38,789.49
9.91645881547032,0,0,34236,336.94,31.3299999999999,44.2099999999999,13.4264105423507,64.879999,0.75,99.13,1.21,183.02,60.5,83.57
11.4822164797107,0,3.5205340497389,20344,1537.4,149.4,201,42.92,249.5,66.23,855.49,403.35,890.62,121.67,171.46
6.48904257183848,0,0,46929,1775.78,45.0600000000001,63.7300000000001,5.04345615760835,260.92,0.05,395.16,18.45,597.14,232.13,271.11
12.0686460569101,0,0,37632,2739.69,270.34,367.94,33.400337040214,525.35,310.78,2126.5,389.46,2142.69,273.66,345.54
24.0242315501008,0,2.57171595202581,151560,2677.52,313.63,392.04,18.1985548619439,536.04,196.27,1901,264.38,1943,269.52,385.01
19.8405295602526,0,1.78088975078455,73802,1871.13,141.11,190.38,20.383591721468,297,1.28,716.52,23.84,743.58,-104.4,165.17
23.7444621233386,0,3.01964340589302,20401,30.72,8.82,9.05,7.7175023152507,10.98,17161.13,16232.14,84.28,16243.57,-6.64,-5.68
10.9710186040066,0,0,69622,453.23,32.0100000000001,55.1100000000001,0.862350634212322,122.68,11.63,399.76,264.52,706.75,78.3,78.3
13.4757006632734,0,0,24941,2343.27,374.89,495.35,103.993885029738,649.5,51.39,1991.17,312.34,2322.09,-115.1,188.87
25.3922464137017,0,0,71949,1230.66,140.84,201.78,48.9040207549719,261.27,0,407.61,58.13,584.4,59.16,148.4
18.6986485624806,0,0,74130,601.61,42.1,61.23,3.69008535071001,99.13,46.81,682.16,205.96,707.61,164.1,185.69
14.819894029631,0,0,283446,5538.31,391.06,577.52,4.15844296552734,693.03,850.35,4309.08,3446.44,4403.13,513.56,518.12
4.3463233895372,0.029689711562646,0,52242,1748.15,187.13,199.26,4.53726584117944,296.24,1.66,2032.92,490.35,2074.16,244.83,352.33
7.18578205610151,0,0,56363,2617.1,236.65,311.99,36.3121020955451,490.58,0,727.95,262.61,1062.57,-27.17,70.55
26.5384142806748,3.81817336657789,0,306067,8066.62,268.31,362.52,4.39963107574196,1023.68,335.43,2383.16,608.78,5469.41,631.93,824.25
16.6584241589802,0,0,98578,830.79,100.84,160.86,24.267998213833,263.51,0,431.66,0.68,684.13,32.42,229.22
11.2057274553175,0,4.11032031708677,101533,6810.01,618.830000000001,851.57,23.7204682173497,1133.77,551.14,2944.04,1391.42,3818.69,414.4,712.66
30.9727217438184,0,2.78905695801748,263569,2288.74,133.64,284.33,7.15531055595166,420.69,0.26,1206.74,320.01,1820.02,268.44,302.02
7.07246020267685,0,1.43206871530315,55292,396.23,123.61,167.32,16.89041236464,178.16,0.05,253.95,92.29,268.59,30.67,78.91
30.5873001382824,0.170270048917079,2.12062539613956,204045,6527.08,359.4,534.38,4.49631782908907,658.52,16018.93,4734.45,6320.34,6959.74,3289.19,3365.53
9.47477527710379,0,0,28760,2395.74,98.0400000000002,172.57,14.6329175031515,349.77,903.04,3007.03,232.96,3298.8,427.42,447.41
13.3784866774161,0,0,243559,3820.69,473.24,656.09,13.8459289892321,783.13,3837.83,938.16,3379.45,3671.89,2690.44,2740.57
9.89720387936935,0,0.541662115142121,50072,2273.11,218.41,292.56,12.5765433905143,333.32,6125.99,214.58,1714.07,2180.23,1317.26,1373.8
17.0597755093815,0,0.574702284815376,37545,355.7,172.46,216.31,24.4763125042932,250.26,685.46,1515.14,133.77,1529.23,72.12,129.75
4.41020639398137,17.5335171389529,3.01792967561441,55995,10242.62,266.58,586.44,19.4911495353272,2202.7,27.05,2840.1,818.59,3772.53,-3229.11,1082.04
